id_equipement_client,id_client,constructeur,modele_terminal,imei,imsi_sim_tag_code,iccid_sim_card,type_carte_sim,compatible_5g,compatible_5g_standalone,annee_commercialisation,date_premiere_connexion_reseau
EQP-00181,CLI-00181,Xiaomi,Xiaomi 13 Pro 5G,359475532626586,208109049537285,893310711695742662,Nano-SIM Physique,True,False,2024,2023-08-15
EQP-00182,CLI-00182,Cisco,Routeur 5G Pro Industrial,354744708913724,208106457886262,893310101409241143,Nano-SIM Physique,True,True,2023,2024-06-24
EQP-00183,CLI-00183,Samsung,Galaxy A55 5G,355292487013997,208104137855632,893310778044145571,eSIM Virtuelle,True,False,2023,2023-06-15
EQP-00184,CLI-00184,Apple,iPhone 15 Pro 5G,358148048503283,208104107700750,893310365390227412,Nano-SIM Physique,True,True,2023,2023-04-15
EQP-00185,CLI-00185,Google,Pixel 8 Pro 5G,353689758243109,208101730473042,893310175066186802,Nano-SIM Physique,True,True,2025,2024-07-05
EQP-00186,CLI-00186,Apple,iPhone 15 Pro 5G,351289524223306,208104000919525,893310389206554079,eSIM Virtuelle,True,True,2025,2023-07-16
EQP-00187,CLI-00187,Samsung,Galaxy S24 Ultra 5G,358813919499944,208105678004607,893310969661020987,eSIM Virtuelle,True,True,2025,2023-01-06
EQP-00188,CLI-00188,Samsung,Galaxy A55 5G,354973182060999,208103448791517,893310645695056811,eSIM Virtuelle,True,False,2025,2023-08-06
EQP-00189,CLI-00189,Samsung,Galaxy S24 Ultra 5G,357609350479689,208105290282798,893310477843716557,Nano-SIM Physique,True,True,2024,2024-08-21
EQP-00190,CLI-00190,Apple,iPhone 14 5G,357655371936834,208106034607793,893310392114483534,Nano-SIM Physique,True,False,2024,2024-05-02
EQP-00191,CLI-00191,Xiaomi,Xiaomi 13 Pro 5G,357428726479919,208105420424474,893310200739598701,eSIM Virtuelle,True,False,2025,2023-01-05
EQP-00192,CLI-00192,Xiaomi,Xiaomi 13 Pro 5G,353528383203012,208107392903488,893310325725741546,Nano-SIM Physique,True,False,2023,2023-03-07
EQP-00193,CLI-00193,Apple,iPhone 15 Pro 5G,351455900022464,208101060432682,893310517197013581,Nano-SIM Physique,True,True,2024,2024-08-14
EQP-00194,CLI-00194,Samsung,Galaxy A55 5G,353573206297780,208107845749051,893310954652902007,Nano-SIM Physique,True,False,2025,2024-08-13
EQP-00195,CLI-00195,Cisco,Routeur 5G Pro Industrial,357075734446310,208109811062008,893310347362905491,Nano-SIM Physique,True,True,2024,2024-02-24
EQP-00196,CLI-00196,Samsung,Galaxy A55 5G,357718829657076,208103691912444,893310528298858757,Nano-SIM Physique,True,False,2025,2023-08-03
EQP-00197,CLI-00197,Apple,iPhone 14 5G,351478792348785,208106610303171,893310719674936743,Nano-SIM Physique,True,False,2025,2023-10-24
EQP-00198,CLI-00198,Samsung,Galaxy S24 Ultra 5G,352541944344349,208103239552283,893310423961392876,Nano-SIM Physique,True,True,2023,2023-11-22
EQP-00199,CLI-00199,Apple,iPhone 14 5G,351214963729464,208107605059467,893310381256451719,eSIM Virtuelle,True,False,2023,2024-05-23
EQP-00200,CLI-00200,Apple,iPhone 15 Pro 5G,352491478470355,208106782541243,893310610450585842,Nano-SIM Physique,True,True,2025,2023-03-11
EQP-00201,CLI-00201,Apple,iPhone 15 Pro 5G,355428365205674,208108173017736,893310530058686183,eSIM Virtuelle,True,True,2024,2023-01-04
EQP-00202,CLI-00202,Cisco,Routeur 5G Pro Industrial,354962129181312,208109250428249,893310900334193169,Nano-SIM Physique,True,True,2023,2024-02-29
EQP-00203,CLI-00203,Apple,iPhone 14 5G,355312892950080,208105623870529,893310987122183797,Nano-SIM Physique,True,False,2024,2024-07-07
EQP-00204,CLI-00204,Apple,iPhone 14 5G,359638756287333,208104603470580,893310248994756168,eSIM Virtuelle,True,False,2024,2023-01-19
EQP-00205,CLI-00205,Samsung,Galaxy A55 5G,358249010703897,208103688117065,893310112802869457,Nano-SIM Physique,True,False,2025,2023-06-29
EQP-00206,CLI-00206,Samsung,Galaxy S24 Ultra 5G,357095701139444,208101148327074,893310317287896668,Nano-SIM Physique,True,True,2024,2023-07-07
EQP-00207,CLI-00207,Samsung,Galaxy S24 Ultra 5G,351080293406956,208107290435976,893310980212000140,eSIM Virtuelle,True,True,2025,2024-03-31
EQP-00208,CLI-00208,Samsung,Galaxy S24 Ultra 5G,357460350636772,208104988138649,893310997411816100,eSIM Virtuelle,True,True,2023,2024-03-20
EQP-00209,CLI-00209,Xiaomi,Xiaomi 13 Pro 5G,351003280026151,208102023861750,893310722905288139,Nano-SIM Physique,True,False,2025,2023-01-14
EQP-00210,CLI-00210,Samsung,Galaxy S24 Ultra 5G,357380075902635,208102751347850,893310851438788943,Nano-SIM Physique,True,True,2024,2024-04-05
EQP-00211,CLI-00211,Apple,iPhone 15 Pro 5G,354980069094269,208102621858971,893310135773703884,Nano-SIM Physique,True,True,2025,2023-03-08
EQP-00212,CLI-00212,Xiaomi,Xiaomi 13 Pro 5G,359075056274658,208108169277720,893310157065914312,eSIM Virtuelle,True,False,2023,2024-02-26
EQP-00213,CLI-00213,Samsung,Galaxy S24 Ultra 5G,359853047897413,208105857009401,893310265317631446,Nano-SIM Physique,True,True,2023,2024-05-30
EQP-00214,CLI-00214,Cisco,Routeur 5G Pro Industrial,359235052543030,208105419208610,893310284045214432,eSIM Virtuelle,True,True,2025,2023-03-12
EQP-00215,CLI-00215,Samsung,Galaxy A55 5G,358180423141696,208107211015868,893310862589011237,Nano-SIM Physique,True,False,2023,2023-11-29
EQP-00216,CLI-00216,Xiaomi,Xiaomi 13 Pro 5G,359132814000858,208108150682083,893310742932362698,Nano-SIM Physique,True,False,2025,2024-02-22
EQP-00217,CLI-00217,Xiaomi,Xiaomi 13 Pro 5G,351569209242462,208101519943378,893310375582121487,Nano-SIM Physique,True,False,2024,2023-01-29
EQP-00218,CLI-00218,Xiaomi,Xiaomi 13 Pro 5G,354041694392318,208107901047907,893310813634985983,Nano-SIM Physique,True,False,2023,2023-07-07
EQP-00219,CLI-00219,Samsung,Galaxy A55 5G,355797747382474,208104831102063,893310265494312230,Nano-SIM Physique,True,False,2024,2023-01-16
EQP-00220,CLI-00220,Samsung,Galaxy S24 Ultra 5G,359460468514361,208101667442854,893310432175546858,Nano-SIM Physique,True,True,2023,2024-06-08
EQP-00221,CLI-00221,Xiaomi,Xiaomi 13 Pro 5G,354425583759720,208105054146523,893310355936552011,Nano-SIM Physique,True,False,2023,2023-02-13
EQP-00222,CLI-00222,Samsung,Galaxy A55 5G,353432480087968,208105315430082,893310211883551965,eSIM Virtuelle,True,False,2025,2023-11-22
EQP-00223,CLI-00223,Cisco,Routeur 5G Pro Industrial,359576222977215,208108128556560,893310157407743183,Nano-SIM Physique,True,True,2024,2024-05-01
EQP-00224,CLI-00224,Apple,iPhone 14 5G,351910090432029,208103766161408,893310222504686140,eSIM Virtuelle,True,False,2023,2024-04-28
EQP-00225,CLI-00225,Samsung,Galaxy A55 5G,357800374661283,208103723325337,893310477584489635,Nano-SIM Physique,True,False,2024,2023-11-20
EQP-00226,CLI-00226,Apple,iPhone 14 5G,358145321438909,208107971161187,893310652749301146,eSIM Virtuelle,True,False,2025,2023-09-22
EQP-00227,CLI-00227,Apple,iPhone 15 Pro 5G,358817215417991,208103964227037,893310500808191864,Nano-SIM Physique,True,True,2024,2024-02-23
EQP-00228,CLI-00228,Apple,iPhone 14 5G,354051826525689,208103097983804,893310607775603330,eSIM Virtuelle,True,False,2023,2023-03-06
EQP-00229,CLI-00229,Cisco,Routeur 5G Pro Industrial,359596139719733,208109103327105,893310627858158407,Nano-SIM Physique,True,True,2025,2024-01-27
EQP-00230,CLI-00230,Apple,iPhone 15 Pro 5G,354716753028370,208108608113645,893310152163934344,eSIM Virtuelle,True,True,2023,2023-07-29
EQP-00231,CLI-00231,Xiaomi,Xiaomi 13 Pro 5G,357936067348798,208104486517609,893310651768955143,Nano-SIM Physique,True,False,2024,2023-12-03
EQP-00232,CLI-00232,Google,Pixel 8 Pro 5G,359183549023388,208108924258933,893310999705756899,Nano-SIM Physique,True,True,2023,2023-07-10
EQP-00233,CLI-00233,Samsung,Galaxy A55 5G,359851415625273,208104660284648,893310897381871653,eSIM Virtuelle,True,False,2023,2024-05-14
EQP-00234,CLI-00234,Samsung,Galaxy A55 5G,351867832239765,208103359304921,893310369588553847,Nano-SIM Physique,True,False,2025,2023-10-03
EQP-00235,CLI-00235,Samsung,Galaxy A55 5G,358544122479383,208104916621573,893310597162076873,Nano-SIM Physique,True,False,2025,2023-05-02
EQP-00236,CLI-00236,Samsung,Galaxy A55 5G,354336329141203,208107833558850,893310138590467010,Nano-SIM Physique,True,False,2023,2024-05-15
EQP-00237,CLI-00237,Xiaomi,Xiaomi 13 Pro 5G,359469563956571,208109208580447,893310173244417324,eSIM Virtuelle,True,False,2023,2023-12-19
EQP-00238,CLI-00238,Apple,iPhone 15 Pro 5G,358226403857733,208106658853088,893310356064325529,eSIM Virtuelle,True,True,2023,2024-03-30
EQP-00239,CLI-00239,Google,Pixel 8 Pro 5G,354037941706689,208101703727699,893310514375475819,Nano-SIM Physique,True,True,2024,2024-04-28
EQP-00240,CLI-00240,Apple,iPhone 14 5G,355549860746375,208103514108595,893310114520325898,eSIM Virtuelle,True,False,2025,2024-03-29
EQP-00241,CLI-00241,Google,Pixel 8 Pro 5G,357109061795381,208107584474005,893310627813349034,eSIM Virtuelle,True,True,2023,2023-04-14
EQP-00242,CLI-00242,Apple,iPhone 14 5G,356233121319444,208108617480493,893310277663424536,Nano-SIM Physique,True,False,2025,2024-07-09
EQP-00243,CLI-00243,Samsung,Galaxy S24 Ultra 5G,352106616955200,208104726020338,893310350611303696,Nano-SIM Physique,True,True,2024,2023-12-08
EQP-00244,CLI-00244,Xiaomi,Xiaomi 13 Pro 5G,354507407536197,208101181176572,893310202256336398,eSIM Virtuelle,True,False,2024,2024-01-15
EQP-00245,CLI-00245,Samsung,Galaxy S24 Ultra 5G,359324061954736,208107147310933,893310841143911649,eSIM Virtuelle,True,True,2025,2023-04-14
EQP-00246,CLI-00246,Xiaomi,Xiaomi 13 Pro 5G,352127377003414,208109931225159,893310549228250123,Nano-SIM Physique,True,False,2025,2023-03-27
EQP-00247,CLI-00247,Samsung,Galaxy A55 5G,354719780145110,208106324854304,893310297967203552,Nano-SIM Physique,True,False,2025,2024-06-18
EQP-00248,CLI-00248,Xiaomi,Xiaomi 13 Pro 5G,356576749673558,208106526300609,893310546210047326,Nano-SIM Physique,True,False,2023,2024-08-11
EQP-00249,CLI-00249,Xiaomi,Xiaomi 13 Pro 5G,357451316240325,208106804949169,893310383831335032,Nano-SIM Physique,True,False,2024,2024-06-11
EQP-00250,CLI-00250,Samsung,Galaxy S24 Ultra 5G,352891433250498,208108368394735,893310121346547251,Nano-SIM Physique,True,True,2025,2023-04-25
EQP-00251,CLI-00251,Samsung,Galaxy A55 5G,355727359720400,208108547069935,893310381827511215,Nano-SIM Physique,True,False,2024,2023-07-08
EQP-00252,CLI-00252,Apple,iPhone 14 5G,357599346353588,208108265187293,893310254609653377,Nano-SIM Physique,True,False,2023,2024-01-11
EQP-00253,CLI-00253,Google,Pixel 8 Pro 5G,357259115837957,208107795414400,893310206327827873,Nano-SIM Physique,True,True,2024,2023-03-23
EQP-00254,CLI-00254,Xiaomi,Xiaomi 13 Pro 5G,357063862186270,208108056097810,893310851713176194,eSIM Virtuelle,True,False,2025,2024-05-12
EQP-00255,CLI-00255,Xiaomi,Xiaomi 13 Pro 5G,357142156822623,208108691044306,893310182332780142,Nano-SIM Physique,True,False,2025,2024-01-30
EQP-00256,CLI-00256,Apple,iPhone 15 Pro 5G,352201175625371,208109788354071,893310176057852236,eSIM Virtuelle,True,True,2024,2023-04-17
EQP-00257,CLI-00257,Samsung,Galaxy A55 5G,355026461548918,208105210927647,893310961281927666,Nano-SIM Physique,True,False,2023,2024-01-25
EQP-00258,CLI-00258,Xiaomi,Xiaomi 13 Pro 5G,357890828390293,208108800511135,893310171773863319,eSIM Virtuelle,True,False,2024,2023-06-17
EQP-00259,CLI-00259,Samsung,Galaxy S24 Ultra 5G,357593338859950,208108656411813,893310204888013842,eSIM Virtuelle,True,True,2024,2024-04-03
EQP-00260,CLI-00260,Samsung,Galaxy S24 Ultra 5G,354181576340824,208107320663421,893310935595629008,Nano-SIM Physique,True,True,2023,2023-03-09
EQP-00261,CLI-00261,Apple,iPhone 14 5G,354147610940043,208101511054929,893310368648701747,Nano-SIM Physique,True,False,2023,2024-07-25
EQP-00262,CLI-00262,Samsung,Galaxy S24 Ultra 5G,354042490186853,208101293992347,893310626136449046,Nano-SIM Physique,True,True,2025,2023-11-21
EQP-00263,CLI-00263,Samsung,Galaxy S24 Ultra 5G,359465690186824,208105966050036,893310623465749873,eSIM Virtuelle,True,True,2023,2023-01-14
EQP-00264,CLI-00264,Samsung,Galaxy A55 5G,356779702563378,208103536266053,893310673885584938,eSIM Virtuelle,True,False,2023,2024-04-10
EQP-00265,CLI-00265,Samsung,Galaxy A55 5G,358699899698103,208103577235826,893310269761582672,eSIM Virtuelle,True,False,2025,2023-09-13
EQP-00266,CLI-00266,Apple,iPhone 14 5G,359043623664898,208108858074028,893310557619944580,Nano-SIM Physique,True,False,2023,2023-11-29
EQP-00267,CLI-00267,Apple,iPhone 15 Pro 5G,358077266322572,208109302731351,893310687969228129,Nano-SIM Physique,True,True,2023,2023-02-27
EQP-00268,CLI-00268,Samsung,Galaxy A55 5G,356680408083718,208109111676029,893310175635843531,Nano-SIM Physique,True,False,2023,2023-01-03
EQP-00269,CLI-00269,Samsung,Galaxy A55 5G,359046633957275,208107529184364,893310493472030444,eSIM Virtuelle,True,False,2024,2023-09-07
EQP-00270,CLI-00270,Xiaomi,Xiaomi 13 Pro 5G,356804253174232,208104528908615,893310888208614289,Nano-SIM Physique,True,False,2025,2024-03-23
EQP-00271,CLI-00271,Google,Pixel 8 Pro 5G,352635745945090,208108436847325,893310748427728403,Nano-SIM Physique,True,True,2024,2023-09-11
EQP-00272,CLI-00272,Xiaomi,Xiaomi 13 Pro 5G,352318538807726,208106339479927,893310217124682676,eSIM Virtuelle,True,False,2025,2024-04-28
EQP-00273,CLI-00273,Google,Pixel 8 Pro 5G,353311715162118,208103737130902,893310488096958101,eSIM Virtuelle,True,True,2024,2024-06-11
EQP-00274,CLI-00274,Google,Pixel 8 Pro 5G,357797113860419,208107979125678,893310832411072089,eSIM Virtuelle,True,True,2025,2023-07-07
EQP-00275,CLI-00275,Xiaomi,Xiaomi 13 Pro 5G,353071183011939,208107221370852,893310225681577334,eSIM Virtuelle,True,False,2024,2023-03-25
EQP-00276,CLI-00276,Samsung,Galaxy A55 5G,352548703378422,208109197933109,893310942207685629,eSIM Virtuelle,True,False,2023,2023-07-23
EQP-00277,CLI-00277,Google,Pixel 8 Pro 5G,355896276788851,208103347320998,893310761757478904,eSIM Virtuelle,True,True,2024,2023-05-27
EQP-00278,CLI-00278,Samsung,Galaxy S24 Ultra 5G,351817713710985,208101506860016,893310412870938455,eSIM Virtuelle,True,True,2025,2023-10-28
EQP-00279,CLI-00279,Google,Pixel 8 Pro 5G,359546101235266,208109284844843,893310495102366588,Nano-SIM Physique,True,True,2024,2023-04-16
EQP-00280,CLI-00280,Cisco,Routeur 5G Pro Industrial,358707388105208,208102571275698,893310682580556382,eSIM Virtuelle,True,True,2024,2024-01-04
EQP-00281,CLI-00281,Samsung,Galaxy A55 5G,356134648062663,208107735880369,893310543034455393,Nano-SIM Physique,True,False,2025,2024-01-12
EQP-00282,CLI-00282,Samsung,Galaxy S24 Ultra 5G,357963717506397,208109456641797,893310438344180382,Nano-SIM Physique,True,True,2025,2024-07-21
EQP-00283,CLI-00283,Apple,iPhone 14 5G,351101058905335,208107465689672,893310221993477813,eSIM Virtuelle,True,False,2023,2023-01-18
EQP-00284,CLI-00284,Apple,iPhone 15 Pro 5G,359699991808691,208107656816480,893310260068051171,Nano-SIM Physique,True,True,2024,2024-03-13
EQP-00285,CLI-00285,Cisco,Routeur 5G Pro Industrial,358490105176003,208101157395947,893310558570854686,Nano-SIM Physique,True,True,2023,2023-09-26
EQP-00286,CLI-00286,Google,Pixel 8 Pro 5G,357058707121021,208104328159974,893310186540672052,eSIM Virtuelle,True,True,2023,2024-05-21
EQP-00287,CLI-00287,Google,Pixel 8 Pro 5G,352915851602535,208101742827527,893310274793187415,eSIM Virtuelle,True,True,2023,2023-10-13
EQP-00288,CLI-00288,Apple,iPhone 15 Pro 5G,356262311118127,208109564393560,893310423387060395,eSIM Virtuelle,True,True,2024,2024-06-21
EQP-00289,CLI-00289,Samsung,Galaxy S24 Ultra 5G,355175875659789,208106820765176,893310683516550814,eSIM Virtuelle,True,True,2025,2023-11-22
EQP-00290,CLI-00290,Apple,iPhone 14 5G,359362381789169,208105338591619,893310716056649252,Nano-SIM Physique,True,False,2023,2023-04-30
EQP-00291,CLI-00291,Samsung,Galaxy S24 Ultra 5G,356295081024790,208104210989643,893310944779676040,Nano-SIM Physique,True,True,2023,2023-05-30
EQP-00292,CLI-00292,Xiaomi,Xiaomi 13 Pro 5G,352428549976363,208102098079514,893310822693538242,Nano-SIM Physique,True,False,2024,2024-01-25
EQP-00293,CLI-00293,Cisco,Routeur 5G Pro Industrial,354003202688091,208105253845482,893310603013907920,Nano-SIM Physique,True,True,2024,2024-04-04
EQP-00294,CLI-00294,Apple,iPhone 14 5G,356986165047955,208107687739312,893310541348469512,Nano-SIM Physique,True,False,2023,2023-03-18
EQP-00295,CLI-00295,Apple,iPhone 15 Pro 5G,356665189558469,208102348601675,893310105012672735,Nano-SIM Physique,True,True,2023,2024-05-25
EQP-00296,CLI-00296,Samsung,Galaxy S24 Ultra 5G,353095836427866,208104233037077,893310560696019096,Nano-SIM Physique,True,True,2023,2023-09-15
EQP-00297,CLI-00297,Google,Pixel 8 Pro 5G,354015996075108,208107365945338,893310553248871534,eSIM Virtuelle,True,True,2023,2024-06-04
EQP-00298,CLI-00298,Cisco,Routeur 5G Pro Industrial,357565768940605,208103576815594,893310562534699288,eSIM Virtuelle,True,True,2023,2024-01-23
EQP-00299,CLI-00299,Cisco,Routeur 5G Pro Industrial,353307556477605,208109224561326,893310875306431513,Nano-SIM Physique,True,True,2024,2023-10-24
EQP-00300,CLI-00300,Apple,iPhone 15 Pro 5G,355276183219597,208104579611715,893310662012763309,Nano-SIM Physique,True,True,2024,2024-01-16
EQP-00301,CLI-00301,Apple,iPhone 15 Pro 5G,354485406496132,208103533480734,893310505383367579,Nano-SIM Physique,True,True,2025,2023-03-15
EQP-00302,CLI-00302,Apple,iPhone 15 Pro 5G,358640374766830,208104806522332,893310784598350306,Nano-SIM Physique,True,True,2023,2023-04-24
EQP-00303,CLI-00303,Cisco,Routeur 5G Pro Industrial,353580187342774,208105582175582,893310930399302751,eSIM Virtuelle,True,True,2024,2023-03-21
EQP-00304,CLI-00304,Samsung,Galaxy A55 5G,359483592278094,208105662412900,893310730264969522,Nano-SIM Physique,True,False,2025,2024-08-17
EQP-00305,CLI-00305,Cisco,Routeur 5G Pro Industrial,352882053201919,208109622578092,893310560734335527,eSIM Virtuelle,True,True,2024,2023-12-12
EQP-00306,CLI-00306,Cisco,Routeur 5G Pro Industrial,352634847762401,208104376751097,893310370886840686,eSIM Virtuelle,True,True,2025,2023-02-02
EQP-00307,CLI-00307,Xiaomi,Xiaomi 13 Pro 5G,354620280295819,208101264708134,893310252783180810,Nano-SIM Physique,True,False,2024,2023-09-08
EQP-00308,CLI-00308,Samsung,Galaxy A55 5G,353338386929762,208101512804323,893310432762699551,eSIM Virtuelle,True,False,2025,2023-04-01
EQP-00309,CLI-00309,Apple,iPhone 15 Pro 5G,351822653595722,208103103050631,893310621209308328,Nano-SIM Physique,True,True,2024,2024-08-10
EQP-00310,CLI-00310,Samsung,Galaxy S24 Ultra 5G,359533091490884,208104329006069,893310304761397070,Nano-SIM Physique,True,True,2024,2023-04-03
EQP-00311,CLI-00311,Cisco,Routeur 5G Pro Industrial,351107602106828,208104745506999,893310233539704090,Nano-SIM Physique,True,True,2024,2023-05-28
EQP-00312,CLI-00312,Apple,iPhone 14 5G,354241691681525,208101444370314,893310130297863093,Nano-SIM Physique,True,False,2024,2024-05-27
EQP-00313,CLI-00313,Xiaomi,Xiaomi 13 Pro 5G,354364270454682,208105740632992,893310544317537657,eSIM Virtuelle,True,False,2024,2023-08-11
EQP-00314,CLI-00314,Samsung,Galaxy A55 5G,352716883953988,208107156151005,893310554561678811,Nano-SIM Physique,True,False,2023,2023-11-23
EQP-00315,CLI-00315,Samsung,Galaxy S24 Ultra 5G,355399941048573,208109416318772,893310722661251245,Nano-SIM Physique,True,True,2023,2023-03-10
EQP-00316,CLI-00316,Apple,iPhone 15 Pro 5G,352103344828798,208107374687227,893310750458099618,Nano-SIM Physique,True,True,2025,2023-08-26
EQP-00317,CLI-00317,Samsung,Galaxy S24 Ultra 5G,358305289161421,208102738163709,893310883059265691,eSIM Virtuelle,True,True,2024,2024-07-07
EQP-00318,CLI-00318,Apple,iPhone 14 5G,354187580749221,208101125201954,893310414948055148,eSIM Virtuelle,True,False,2023,2023-09-19
EQP-00319,CLI-00319,Apple,iPhone 14 5G,351160358706899,208105509019095,893310780379704532,eSIM Virtuelle,True,False,2023,2023-06-08
EQP-00320,CLI-00320,Samsung,Galaxy S24 Ultra 5G,356113529537926,208104595666096,893310439781716928,eSIM Virtuelle,True,True,2024,2023-05-27
EQP-00321,CLI-00321,Apple,iPhone 15 Pro 5G,355404834555894,208106405082499,893310566547276685,Nano-SIM Physique,True,True,2024,2023-05-27
EQP-00322,CLI-00322,Samsung,Galaxy A55 5G,357652407109968,208107702142890,893310385966748264,eSIM Virtuelle,True,False,2025,2023-07-04
EQP-00323,CLI-00323,Samsung,Galaxy S24 Ultra 5G,352639077202036,208104770178251,893310109361630187,Nano-SIM Physique,True,True,2025,2023-06-15
EQP-00324,CLI-00324,Apple,iPhone 15 Pro 5G,353305133974931,208103894384404,893310252446390074,eSIM Virtuelle,True,True,2023,2023-09-14
